hour,kWh per capita,demand
6735,0.787895833,2314995.537
6736,0.788358333,2316354.454
6737,0.776083333,2280288.049
6738,0.775691667,2279137.256
6739,0.824929167,2423806.878
6740,0.802958333,2359252.174
6741,0.72625,2133867.75
6742,0.663066667,1948222.481
6743,0.62815,1845630.33
6744,0.597220833,1754754.252
6745,0.572029167,1680736.098
6746,0.5661375,1663425.203
6747,0.562354167,1652309.013
6748,0.568391667,1670048.396
6749,0.610904167,1794958.623
6750,0.685791667,2014993.076
6751,0.724366667,2128334.141
6752,0.744329167,2186987.958
6753,0.761116667,2236312.991
6754,0.7730625,2271412.238
6755,0.7937,2332049.34
6756,0.7994625,2348980.718
6757,0.7808125,2294183.288
6758,0.762279167,2239728.648
6759,0.755979167,2221217.988
6760,0.755079167,2218573.608
6761,0.742995833,2183070.357
6762,0.744704167,2188089.783
6763,0.794620833,2334754.932
6764,0.7815375,2296313.483
6765,0.712070833,2092206.522
6766,0.6507,1911886.74
6767,0.621,1824622.2
6768,0.592729167,1741556.838
6769,0.571508333,1679205.784
6770,0.5631875,1654757.513
6771,0.55985,1644951.27
6772,0.568225,1669558.695
6773,0.618775,1818084.705
6774,0.698341667,2051867.486
6775,0.740008333,2174292.484
6776,0.761416667,2237194.451
6777,0.7804125,2293008.008
6778,0.7893875,2319378.353
6779,0.801529167,2355052.998
6780,0.812183333,2386357.069
6781,0.791625,2325952.575
6782,0.776616667,2281855.091
6783,0.775304167,2277998.703
6784,0.7714625,2266711.118
6785,0.757466667,2225588.561
6786,0.761454167,2237304.633
6787,0.809783333,2379305.389
6788,0.79285,2329551.87
6789,0.720041667,2115626.426
6790,0.6641875,1951515.713
6791,0.6297875,1850441.633
6792,0.603708333,1773815.824
6793,0.585983333,1721736.229
6794,0.566729167,1665163.638
6795,0.560329167,1646359.158
6796,0.567408333,1667159.164
6797,0.611845833,1797725.427
6798,0.6945125,2040616.628
6799,0.7358,2161927.56
6800,0.753775,2214741.705
6801,0.771583333,2267066.149
6802,0.7841125,2303879.348
6803,0.797254167,2342492.193
6804,0.800320833,2351502.672
6805,0.780670833,2293767.042
6806,0.758816667,2229555.131
6807,0.750870833,2206208.682
6808,0.746816667,2194296.731
6809,0.735495833,2161033.857
6810,0.744716667,2188126.511
6811,0.786129167,2309804.718
6812,0.766129167,2251040.718
6813,0.7022375,2063314.223
6814,0.649991667,1909805.516
6815,0.617391667,1814020.196
6816,0.585825,1721271.015
6817,0.5597375,1644620.723
6818,0.540879167,1589211.168
6819,0.533175,1566574.785
6820,0.521370833,1531891.782
6821,0.527445833,1549741.347
6822,0.546141667,1604673.446
6823,0.5657875,1662396.833
6824,0.609304167,1790257.503
6825,0.649270833,1907687.562
6826,0.664441667,1952262.506
6827,0.672004167,1974482.643
6828,0.678291667,1992956.576
6829,0.666,1956841.2
6830,0.640458333,1881794.674
6831,0.616016667,1809980.171
6832,0.609295833,1790233.017
6833,0.6036125,1773534.248
6834,0.6219,1827266.58
6835,0.6777375,1991328.323
6836,0.6793625,1996102.898
6837,0.638183333,1875110.269
6838,0.606841667,1783022.186
6839,0.569208333,1672447.924
6840,0.5407,1588684.74
6841,0.516695833,1518155.697
6842,0.4954125,1455621.008
6843,0.489745833,1438971.207
6844,0.4880125,1433878.328
6845,0.495604167,1456184.163
6846,0.512579167,1506060.108
6847,0.515929167,1515903.078
6848,0.552083333,1622131.249
6849,0.5925625,1741067.138
6850,0.616158333,1810396.414
6851,0.629170833,1848629.742
6852,0.641575,1885075.665
6853,0.644108333,1892519.104
6854,0.613158333,1801581.814
6855,0.5934875,1743784.973
6856,0.58665,1723695.03
6857,0.5847375,1718075.723
6858,0.615116667,1807335.791
6859,0.682379167,2004966.468
6860,0.682629167,2005701.018
6861,0.6505,1911299.1
6862,0.608958333,1789241.374
6863,0.570733333,1676928.679
6864,0.540908333,1589296.864
6865,0.523575,1538368.065
6866,0.515854167,1515682.713
6867,0.5139875,1510198.073
6868,0.526783333,1547794.789
6869,0.591204167,1737076.083
6870,0.690383333,2028484.309
6871,0.742833333,2182592.899
6872,0.766766667,2252913.821
6873,0.782783333,2299973.989
6874,0.7932,2330580.24
6875,0.8039875,2362276.073
6876,0.807075,2371347.765
6877,0.778783333,2288221.189
6878,0.759304167,2230987.503
6879,0.757025,2224290.855
6880,0.754879167,2217985.968
6881,0.747166667,2195325.101
6882,0.759183333,2230632.469
6883,0.801708333,2355579.424
6884,0.780508333,2293289.584
6885,0.7040625,2068676.438
6886,0.6421,1886618.22
6887,0.6095125,1790869.628
6888,0.582733333,1712187.079
6889,0.562625,1653104.775
6890,0.5548,1630113.36
6891,0.550016667,1616058.971
6892,0.561695833,1650374.697
6893,0.608141667,1786841.846
6894,0.692483333,2034654.529
6895,0.73805,2168538.51
6896,0.755920833,2221046.592
6897,0.766791667,2252987.276
6898,0.773316667,2272159.031
6899,0.7811875,2295285.113
6900,0.781,2294734.2
6901,0.754716667,2217508.511
6902,0.736825,2164939.215
6903,0.731,2147824.2
6904,0.729966667,2144788.061
6905,0.721633333,2120303.059
6906,0.741295833,2178075.417
6907,0.796520833,2340337.512
6908,0.7773125,2283899.588
6909,0.708329167,2081212.758
6910,0.6464375,1899362.663
6911,0.609033333,1789461.739
6912,0.581283333,1707926.689
6913,0.560220833,1646040.852
6914,0.5485625,1611786.338
6915,0.546508333,1605750.784
6916,0.555129167,1631080.518
6917,0.606504167,1782030.543
6918,0.697883333,2050520.809
6919,0.748875,2200344.525
6920,0.760141667,2233448.246
6921,0.773308333,2272134.544
6922,0.7775,2284450.5
6923,0.78665,2311335.03
6924,0.7880375,2315411.783
6925,0.765166667,2248212.701
6926,0.752120833,2209881.432
6927,0.744941667,2188787.606
6928,0.7406375,2176141.103
6929,0.732954167,2153565.933
6930,0.757245833,2224939.707
6931,0.810429167,2381202.978
6932,0.791020833,2324177.412
6933,0.7168375,2106211.943
6934,0.653729167,1920787.038
6935,0.618408333,1817007.364
6936,0.5866875,1723805.213
6937,0.565791667,1662409.076
6938,0.557795833,1638915.717
6939,0.554254167,1628509.593
6940,0.5599625,1645281.818
6941,0.605233333,1778296.579
6942,0.694845833,2041596.027
6943,0.7432375,2183780.423
6944,0.764154167,2245237.773
6945,0.776566667,2281708.181
6946,0.783404167,2301798.123
6947,0.793266667,2330776.121
6948,0.7957625,2338109.378
6949,0.771445833,2266662.147
6950,0.752570833,2211203.622
6951,0.748995833,2200699.557
6952,0.7464,2193072.48
6953,0.739758333,2173557.934
6954,0.759441667,2231391.506
6955,0.808454167,2375400.033
6956,0.785704167,2308555.983
6957,0.716204167,2104351.083
6958,0.656495833,1928916.057
6959,0.619970833,1821598.302
6960,0.588541667,1729253.126
6961,0.565808333,1662458.044
6962,0.558220833,1640164.452
6963,0.5530125,1624861.328
6964,0.561441667,1649627.906
6965,0.609116667,1789706.591
6966,0.6883,2022363.06
6967,0.73365,2155610.43
6968,0.751116667,2206930.991
6969,0.7651125,2248053.548
6970,0.7738875,2273836.253
6971,0.776966667,2282883.461
6972,0.778608333,2287707.004
6973,0.75405,2215549.71
6974,0.730741667,2147065.166
6975,0.720325,2116458.915
6976,0.7175,2108158.5
6977,0.714925,2100592.635
6978,0.733091667,2153969.936
6979,0.777983333,2285870.629
6980,0.753641667,2214349.946
6981,0.695420833,2043285.492
6982,0.646183333,1898615.869
6983,0.61215,1798619.13
6984,0.579129167,1701597.318
6985,0.5523125,1622804.588
6986,0.539958333,1586505.574
6987,0.5308875,1559853.653
6988,0.529245833,1555030.107
6989,0.538258333,1581510.634
6990,0.569575,1673525.265
6991,0.594370833,1746380.382
6992,0.6375625,1873286.138
6993,0.67515,1983725.73
6994,0.689345833,2025435.927
6995,0.700329167,2057707.158
6996,0.701491667,2061122.816
6997,0.69,2027358
6998,0.655308333,1925426.944
6999,0.635920833,1868462.592
7000,0.631445833,1855314.147
7001,0.632558333,1858582.894
7002,0.660558333,1940852.494
7003,0.707395833,2078470.437
7004,0.699579167,2055503.508
7005,0.646845833,1900562.427
7006,0.6079,1786131.78
7007,0.570916667,1677467.351
7008,0.535420833,1573173.492
7009,0.51305,1507443.51
7010,0.498595833,1464974.277
7011,0.487708333,1432984.624
7012,0.4880875,1434098.693
7013,0.495704167,1456477.983
7014,0.5119875,1504321.673
7015,0.524645833,1541514.387
7016,0.5526125,1623686.048
7017,0.598616667,1758855.491
7018,0.6219875,1827523.673
7019,0.632383333,1858068.709
7020,0.642045833,1886459.067
7021,0.639570833,1879187.022
7022,0.598433333,1758316.819
7023,0.575791667,1691791.076
7024,0.5703625,1675839.098
7025,0.577841667,1697814.386
7026,0.616220833,1810580.052
7027,0.6790375,1995147.983
7028,0.679495833,1996494.657
7029,0.6421625,1886801.858
7030,0.6013375,1766849.843
7031,0.557575,1638266.865
7032,0.529479167,1555715.688
7033,0.510466667,1499853.161
7034,0.5038625,1480448.798
7035,0.505016667,1483839.971
7036,0.519008333,1524950.284
7037,0.582204167,1710632.283
7038,0.679254167,1995784.593
7039,0.743958333,2185898.374
7040,0.760245833,2233754.307
7041,0.778091667,2286188.936
7042,0.785125,2306854.275
7043,0.788866667,2317848.041
7044,0.781345833,2295750.327
7045,0.759645833,2231991.387
7046,0.7393625,2172394.898
7047,0.730283333,2145718.489
7048,0.727754167,2138287.293
7049,0.728725,2141139.795
7050,0.7598375,2232554.543
7051,0.810795833,2382280.317
7052,0.7914,2325291.48
7053,0.714570833,2099552.022
7054,0.65255,1917322.41
7055,0.613520833,1802646.912
7056,0.575595833,1691215.677
7057,0.554125,1628130.075
7058,0.543554167,1597070.853
7059,0.541516667,1591084.271
7060,0.5519,1621592.58
7061,0.605154167,1778063.973
7062,0.699441667,2055099.506
7063,0.766916667,2253354.551
7064,0.7875125,2313869.228
7065,0.800429167,2351820.978
7066,0.808129167,2374445.118
7067,0.8150125,2394669.728
7068,0.8112875,2383724.933
7069,0.788941667,2318068.406
7070,0.772408333,2269490.164
7071,0.764783333,2247086.389
7072,0.7614,2237145.48
7073,0.759520833,2231624.112
7074,0.791075,2324336.565
7075,0.831408333,2442843.964
7076,0.811108333,2383198.504
7077,0.733808333,2156075.644
7078,0.669954167,1968459.333
7079,0.620633333,1823544.859
7080,0.5842875,1716753.533
7081,0.559554167,1644082.053
7082,0.546970833,1607109.702
7083,0.546879167,1606840.368
7084,0.557008333,1636601.884
7085,0.608566667,1788090.581
7086,0.702433333,2063889.619
7087,0.7758875,2279712.653
7088,0.791583333,2325830.149
7089,0.804408333,2363512.564
7090,0.810454167,2381276.433
7091,0.822166667,2415690.101
7092,0.8213,2413143.66
7093,0.7968,2341157.76
7094,0.777008333,2283005.884
7095,0.765958333,2250538.774
7096,0.7613125,2236888.388
7097,0.760558333,2234672.494
7098,0.795758333,2338097.134
7099,0.8408,2470438.56
7100,0.819508333,2407879.384
7101,0.743266667,2183866.121
7102,0.682004167,2003864.643
7103,0.6308,1853416.56
7104,0.5968,1753517.76
7105,0.571254167,1678458.993
7106,0.559175,1642967.985
7107,0.558579167,1641217.308
7108,0.565541667,1661674.526
7109,0.618204167,1816407.483
7110,0.714304167,2098768.503
7111,0.78005,2291942.91
7112,0.789920833,2320945.392
7113,0.801829167,2355934.458
7114,0.803008333,2359399.084
7115,0.808091667,2374334.936
7116,0.797258333,2342504.434
7117,0.772879167,2270873.568
7118,0.75665,2223189.03
7119,0.748691667,2199805.856
7120,0.742358333,2181197.254
7121,0.737779167,2167742.748
7122,0.773841667,2273701.586
7123,0.826479167,2428361.088
7124,0.8146375,2393567.903
7125,0.747041667,2194957.826
7126,0.683770833,2009055.462
7127,0.6364875,1870127.573
7128,0.598683333,1759051.369
7129,0.573825,1686012.615
7130,0.561241667,1649040.266
7131,0.556145833,1634067.687
7132,0.5641875,1657695.713
7133,0.616329167,1810898.358
7134,0.7122875,2092843.133
7135,0.777029167,2283067.098
7136,0.794683333,2334938.569
7137,0.800441667,2351857.706
7138,0.801608333,2355285.604
7139,0.800604167,2352335.163
7140,0.7939375,2332747.163
7141,0.76855,2258153.61
7142,0.7504875,2205082.373
7143,0.739358333,2172382.654
7144,0.727795833,2138409.717
7145,0.724658333,2129191.114
7146,0.753095833,2212746.177
7147,0.794754167,2335146.693
7148,0.781016667,2294783.171
7149,0.7177,2108746.14
7150,0.663595833,1949777.277
7151,0.627525,1843793.955
7152,0.585833333,1721295.499
7153,0.555208333,1631313.124
7154,0.536770833,1577140.062
7155,0.531666667,1562143.001
7156,0.527116667,1548774.191
7157,0.540470833,1588011.402
7158,0.569295833,1672705.017
7159,0.606720833,1782667.152
7160,0.652883333,1918301.809
7161,0.688625,2023317.975
7162,0.693920833,2038878.192
7163,0.692108333,2033552.704
7164,0.6933875,2037311.153
7165,0.680845833,2000461.227
7166,0.650208333,1910442.124
7167,0.630795833,1853404.317
7168,0.620654167,1823606.073
7169,0.620958333,1824499.774
7170,0.654920833,1924288.392
7171,0.69805,2051010.51
7172,0.696625,2046823.575
7173,0.655279167,1925341.248
7174,0.617245833,1813591.707
7175,0.5791625,1701695.258
7176,0.541175,1590080.385
7177,0.515479167,1514580.888
7178,0.499816667,1468561.331
7179,0.486983333,1430854.429
7180,0.481195833,1413849.597
7181,0.484220833,1422737.652
7182,0.493958333,1451348.374
7183,0.5076,1491430.32
7184,0.531383333,1561310.509
7185,0.5831875,1713521.513
7186,0.6118625,1797774.398
7187,0.621779167,1826911.548
7188,0.6196125,1820545.448
7189,0.630575,1852755.465
7190,0.626820833,1841724.972
7191,0.598741667,1759222.766
7192,0.581191667,1707657.356
7193,0.5822625,1710803.678
7194,0.6224375,1828845.863
7195,0.670516667,1970112.071
7196,0.688170833,2021983.542
7197,0.6826625,2005798.958
7198,0.646833333,1900525.699
7199,0.5971625,1754582.858
7200,0.556320833,1634581.872
7201,0.5322,1563710.04
7202,0.515166667,1513662.701
7203,0.510104167,1498788.063
7204,0.511379167,1502534.268
7205,0.530320833,1558188.672
7206,0.595225,1748890.095
7207,0.682941667,2006619.206
7208,0.734445833,2157948.747
7209,0.760591667,2234770.436
7210,0.769129167,2259855.318
7211,0.775266667,2277888.521
7212,0.779829167,2291294.058
7213,0.7848375,2306009.543
7214,0.762229167,2239581.738
7215,0.748870833,2200332.282
7216,0.741791667,2179532.276
7217,0.7436125,2184882.248
7218,0.7784875,2287351.973
7219,0.810308333,2380847.944
7220,0.817054167,2400668.553
7221,0.786904167,2312081.823
7222,0.710033333,2086219.939
7223,0.651925,1915486.035
7224,0.610070833,1792510.122
7225,0.580683333,1706163.769
7226,0.560241667,1646102.066
7227,0.550916667,1618703.351
7228,0.552945833,1624665.447
7229,0.561845833,1650815.427
7230,0.616945833,1812710.247
7231,0.699733333,2055956.479
7232,0.749154167,2201164.773
7233,0.773004167,2271240.843
7234,0.78325,2301345.15
7235,0.7863,2310306.66
7236,0.7896125,2320039.448
7237,0.793925,2332710.435
7238,0.770645833,2264311.587
7239,0.753420833,2213701.092
7240,0.750566667,2205314.981
7241,0.755125,2218708.275
7242,0.785091667,2306756.336
7243,0.811354167,2383920.813
7244,0.815633333,2396493.859
7245,0.789891667,2320859.696
7246,0.717770833,2108954.262
7247,0.6573,1931278.86
7248,0.614341667,1805058.686
7249,0.5828875,1712640.053
7250,0.562654167,1653190.473
7251,0.554058333,1627934.194
7252,0.553170833,1625326.542
7253,0.5621125,1651598.948
7254,0.6171625,1813346.858
7255,0.7013125,2060596.388
7256,0.7457,2191015.74
7257,0.768395833,2257700.637
7258,0.775895833,2279737.137
7259,0.782170833,2298174.342
7260,0.7908375,2323638.743
7261,0.79365,2331902.43
7262,0.77315,2271669.33
7263,0.761004167,2235982.443
7264,0.751254167,2207334.993
7265,0.756920833,2223984.792
7266,0.789733333,2320394.479
7267,0.805316667,2366181.431
7268,0.8044875,2363745.173
7269,0.779966667,2291698.061
7270,0.7107375,2088288.923
7271,0.65455,1923198.81
7272,0.616770833,1812196.062
7273,0.588695833,1729706.097
7274,0.563325,1655161.515
7275,0.5553,1631582.46
7276,0.551208333,1619560.324
7277,0.558420833,1640752.092
7278,0.611141667,1795656.446
7279,0.684908333,2012397.664
7280,0.73235,2151790.77
7281,0.759270833,2230889.562
7282,0.768791667,2258863.676
7283,0.773241667,2271938.666
7284,0.787616667,2314175.291
7285,0.792254167,2327801.193
7286,0.769470833,2260859.202
7287,0.747583333,2196549.349
7288,0.736858333,2165037.154
7289,0.735975,2162441.745
7290,0.764466667,2246155.961
7291,0.782170833,2298174.342
7292,0.77095,2265205.29
7293,0.746304167,2192790.903
7294,0.6863,2016486.66
7295,0.639458333,1878856.474
7296,0.607729167,1785629.838
7297,0.579916667,1703911.151
7298,0.552470833,1623269.802
7299,0.535695833,1573981.497
7300,0.526141667,1545909.446
7301,0.521529167,1532356.998
7302,0.526358333,1546546.054
7303,0.5429875,1595405.873
7304,0.5498375,1615532.543
7305,0.5947375,1747457.723
7306,0.628933333,1847931.919
7307,0.638779167,1876860.948
7308,0.6458625,1897673.198
7309,0.656795833,1929797.517
7310,0.651404167,1913955.723
7311,0.621245833,1825344.507
7312,0.601258333,1766617.234
7313,0.59505,1748375.91
7314,0.6364125,1869907.208
7315,0.661366667,1943227.541
7316,0.670954167,1971397.533
7317,0.664629167,1952813.418
7318,0.635125,1866124.275
7319,0.598775,1759320.705
7320,0.565316667,1661013.431
7321,0.532120833,1563477.432
7322,0.509454167,1496878.233
7323,0.496416667,1458571.451
7324,0.491779167,1444945.548
7325,0.492804167,1447957.203
7326,0.510916667,1501175.351
7327,0.531395833,1561347.237
7328,0.557216667,1637214.011
7329,0.613783333,1803418.189
7330,0.648920833,1906659.192
7331,0.658341667,1934339.486
7332,0.659091667,1936543.136
7333,0.674016667,1980395.771
7334,0.664620833,1952788.932
7335,0.6285375,1846768.883
7336,0.611566667,1796905.181
7337,0.610420833,1793538.492
7338,0.653829167,1921080.858
7339,0.673275,1978216.605
7340,0.6825375,2005431.683
7341,0.674029167,1980432.498
7342,0.636179167,1869221.628
7343,0.597495833,1755562.257
7344,0.566633333,1664882.059
7345,0.5265625,1547145.938
7346,0.5005875,1470826.193
7347,0.487879167,1433486.568
7348,0.4831125,1419481.148
7349,0.480554167,1411964.253
7350,0.4897,1438836.54
7351,0.496354167,1458387.813
7352,0.513191667,1507859.756
7353,0.557204167,1637177.283
7354,0.595216667,1748865.611
7355,0.6123125,1799096.588
7356,0.6142625,1804826.078
7357,0.624270833,1834232.562
7358,0.625733333,1838529.679
7359,0.5920875,1739671.493
7360,0.572675,1682633.685
7361,0.5714375,1678997.663
7362,0.622183333,1828099.069
7363,0.6594375,1937559.263
7364,0.675720833,1985402.952
7365,0.6750125,1983321.728
7366,0.645291667,1895995.976
7367,0.601275,1766666.205
7368,0.565345833,1661099.127
7369,0.533520833,1567590.912
7370,0.517633333,1520910.259
7371,0.50865,1494515.43
7372,0.510633333,1500342.859
7373,0.523670833,1538649.642
7374,0.588483333,1729081.729
7375,0.6746375,1982219.903
7376,0.727966667,2138911.661
7377,0.764041667,2244907.226
7378,0.7782375,2286617.423
7379,0.788129167,2315681.118
7380,0.7927875,2329368.233
7381,0.794220833,2333579.652
7382,0.7739625,2274056.618
7383,0.755354167,2219381.613
7384,0.744675,2188004.085
7385,0.747995833,2197761.357
7386,0.7813375,2295725.843
7387,0.808225,2374726.695
7388,0.812433333,2387091.619
7389,0.786154167,2309878.173
7390,0.71735,2107717.77
7391,0.659416667,1937498.051
7392,0.6216875,1826642.213
7393,0.588025,1727735.055
7394,0.567116667,1666302.191
7395,0.552033333,1621984.339
7396,0.549766667,1615324.421
7397,0.562725,1653398.595
7398,0.621,1824622.2
7399,0.709379167,2084297.868
7400,0.753758333,2214692.734
7401,0.779241667,2289567.866
7402,0.788158333,2315766.814
7403,0.794083333,2333175.649
7404,0.799195833,2348197.197
7405,0.8013625,2354563.298
7406,0.7816625,2296680.758
7407,0.764283333,2245617.289
7408,0.752979167,2212403.388
7409,0.754216667,2216039.411
7410,0.795925,2338586.835
7411,0.819841667,2408858.786
7412,0.826754167,2429169.093
7413,0.802995833,2359362.357
7414,0.7324,2151937.68
7415,0.666083333,1957086.049
7416,0.6267875,1841627.033
7417,0.592429167,1740675.378
7418,0.5682875,1669742.333
7419,0.5600875,1645649.093
7420,0.558229167,1640188.938
7421,0.571225,1678373.295
7422,0.629270833,1848923.562
7423,0.715504167,2102294.343
7424,0.761795833,2238308.517
7425,0.784091667,2303818.136
7426,0.790875,2323748.925
7427,0.793175,2330506.785
7428,0.796304167,2339700.903
7429,0.798054167,2344842.753
7430,0.7737125,2273322.068
7431,0.755333333,2219320.399
7432,0.749604167,2202486.963
7433,0.756220833,2221928.052
7434,0.794583333,2334644.749
7435,0.8226625,2417146.958
7436,0.8350125,2453433.728
7437,0.807858333,2373649.354
7438,0.7414,2178381.48
7439,0.673270833,1978204.362
7440,0.634829167,1865255.058
7441,0.599866667,1762528.241
7442,0.576245833,1693125.507
7443,0.565041667,1660205.426
7444,0.564333333,1658124.199
7445,0.57475,1688730.45
7446,0.637491667,1873078.016
7447,0.725333333,2131174.399
7448,0.771545833,2266955.967
7449,0.795895833,2338501.137
7450,0.805570833,2366928.222
7451,0.8052125,2365875.368
7452,0.811654167,2384802.273
7453,0.8147625,2393935.178
7454,0.787391667,2313514.196
7455,0.7738375,2273689.343
7456,0.769041667,2259598.226
7457,0.776266667,2280826.721
7458,0.821041667,2412384.626
7459,0.8468125,2488104.488
7460,0.852525,2504888.955
7461,0.823904167,2420795.223
7462,0.753841667,2214937.586
7463,0.6947875,2041424.633
7464,0.652320833,1916649.072
7465,0.614158333,1804520.014
7466,0.590766667,1735790.621
7467,0.581129167,1707473.718
7468,0.577616667,1697153.291
7469,0.590945833,1736317.047
7470,0.648233333,1904639.179
7471,0.738025,2168465.055
7472,0.790995833,2324103.957
7473,0.820270833,2410119.762
7474,0.828958333,2435645.374
7475,0.828941667,2435596.406
7476,0.833525,2449063.155
7477,0.827516667,2431409.471
7478,0.8013625,2354563.298
7479,0.779583333,2290571.749
7480,0.771941667,2268119.006
7481,0.775004167,2277117.243
7482,0.8172875,2401354.133
7483,0.838708333,2464292.824
7484,0.83755,2460889.41
7485,0.8135375,2390335.883
7486,0.753020833,2212525.812
7487,0.698591667,2052602.036
7488,0.652608333,1917493.804
7489,0.611683333,1797247.969
7490,0.580154167,1704608.973
7491,0.5600875,1645649.093
7492,0.555254167,1631447.793
7493,0.552895833,1624518.537
7494,0.566870833,1665579.882
7495,0.594275,1746098.805
7496,0.626716667,1841418.911
7497,0.689270833,2025215.562
7498,0.726345833,2134149.327
7499,0.734,2156638.8
7500,0.7302625,2145657.278
7501,0.731358333,2148877.054
7502,0.719258333,2113324.834
7503,0.693595833,2037923.277
7504,0.679466667,1996408.961
7505,0.679833333,1997486.299
7506,0.7238875,2126926.253
7507,0.743466667,2184453.761
7508,0.746341667,2192901.086
7509,0.736920833,2165220.792
7510,0.700625,2058576.375
7511,0.653291667,1919501.576
7512,0.602004167,1768808.643
7513,0.5577875,1638891.233
7514,0.5320625,1563306.038
7515,0.514895833,1512866.937
7516,0.504779167,1483142.148
7517,0.50715,1490108.13
7518,0.514795833,1512573.117
7519,0.530358333,1558298.854
7520,0.543308333,1596348.544
7521,0.593979167,1745229.588
7522,0.6412125,1884010.568
7523,0.6609625,1942040.018
7524,0.660941667,1941978.806
7525,0.667391667,1960930.196
7526,0.668975,1965582.345
7527,0.642325,1887279.315
7528,0.6228375,1830021.143
7529,0.626570833,1840990.422
7530,0.679654167,1996959.873
7531,0.7163375,2104742.843
7532,0.740258333,2175027.034
7533,0.7358625,2162111.198
7534,0.710783333,2088423.589
7535,0.658958333,1936151.374
7536,0.605691667,1779643.256
7537,0.5719,1680356.58
7538,0.549241667,1613781.866
7539,0.5376,1579576.32
7540,0.5359,1574581.38
7541,0.557370833,1637666.982
7542,0.625541667,1837966.526
7543,0.732479167,2152170.288
7544,0.798608333,2346471.004
7545,0.8377375,2461440.323
7546,0.857254167,2518784.193
7547,0.858183333,2521514.269
7548,0.86055,2528468.01
7549,0.85725,2518771.95
7550,0.832004167,2444594.643
7551,0.813058333,2388927.994
7552,0.807754167,2373343.293
7553,0.812516667,2387336.471
7554,0.849170833,2495033.742
7555,0.87445,2569308.99
7556,0.881204167,2589154.083
7557,0.859820833,2526325.572
7558,0.7928,2329404.96
7559,0.716733333,2105905.879
7560,0.660870833,1941770.682
7561,0.620383333,1822810.309
7562,0.5953125,1749147.188
7563,0.583975,1715835.345
7564,0.579241667,1701927.866
7565,0.597354167,1755146.013
7566,0.6520125,1915743.128
7567,0.7563,2222160.66
7568,0.8194875,2407818.173
7569,0.8473625,2489720.498
7570,0.853183333,2506823.269
7571,0.850829167,2499906.258
7572,0.845183333,2483317.669
7573,0.841995833,2473952.157
7574,0.816066667,2397767.081
7575,0.802775,2358713.505
7576,0.7972375,2342443.223
7577,0.800908333,2353228.864
7578,0.85385,2508782.07
7579,0.8791,2582971.62
7580,0.8879375,2608937.963
7581,0.865108333,2541861.304
7582,0.796579167,2340508.908
7583,0.719066667,2112761.681
7584,0.667704167,1961848.383
7585,0.626420833,1840549.692
7586,0.5963,1752048.66
7587,0.586333333,1722764.599
7588,0.582658333,1711966.714
7589,0.596229167,1751840.538
7590,0.6573,1931278.86
7591,0.765295833,2248592.217
7592,0.823179167,2418665.028
7593,0.8461375,2486121.203
7594,0.859691667,2525946.056
7595,0.864229167,2539278.138
7596,0.8567875,2517413.033
7597,0.851620833,2502232.332
7598,0.826079167,2427185.808
7599,0.807354167,2372168.013
7600,0.797516667,2343263.471
7601,0.801633333,2355359.059
7602,0.854783333,2511524.389
7603,0.8782375,2580437.423
7604,0.8922125,2621498.768
7605,0.855108333,2512479.304
7606,0.789995833,2321165.757
7607,0.720516667,2117022.071
7608,0.663758333,1950254.734
7609,0.6202875,1822528.733
7610,0.596808333,1753542.244
7611,0.583404167,1714158.123
7612,0.57995,1704009.09
7613,0.5964,1752342.48
7614,0.6608125,1941599.288
7615,0.758654167,2229077.673
7616,0.819341667,2407389.686
7617,0.851475,2501803.845
7618,0.866166667,2544970.901
7619,0.8805875,2587342.193
7620,0.883916667,2597123.951
7621,0.8831625,2594908.058
7622,0.856345833,2516115.327
7623,0.845966667,2485619.261
7624,0.836791667,2458661.276
7625,0.847779167,2490944.748
7626,0.889995833,2614985.757
7627,0.908825,2670309.615
7628,0.913475,2683972.245
7629,0.886325,2604200.115
7630,0.814425,2392943.535
7631,0.739779167,2173619.148
7632,0.684125,2010096.075
7633,0.642366667,1887401.741
7634,0.606233333,1781234.779
7635,0.594025,1745364.255
7636,0.589708333,1732681.024
7637,0.60605,1780696.11
7638,0.674466667,1981717.961
7639,0.779470833,2290241.202
7640,0.837854167,2461783.113
7641,0.869454167,2554630.233
7642,0.889720833,2614177.752
7643,0.8854375,2601592.463
7644,0.884645833,2599266.387
7645,0.873504167,2566529.943
7646,0.845633333,2484639.859
7647,0.825308333,2424920.944
7648,0.825833333,2426463.499
7649,0.833425,2448769.335
7650,0.881708333,2590635.424
7651,0.892008333,2620898.884
7652,0.884529167,2598923.598
7653,0.858816667,2523375.131
7654,0.79735,2342773.77
7655,0.733991667,2156614.316
7656,0.686470833,2016988.602
7657,0.641620833,1885210.332
7658,0.604133333,1775064.559
7659,0.580204167,1704755.883
7660,0.574708333,1688608.024
7661,0.5728875,1683258.053
7662,0.58885,1730159.07
7663,0.62305,1830645.51
7664,0.662295833,1945957.617
7665,0.7299875,2144849.273
7666,0.775566667,2278769.981
7667,0.782120833,2298027.432
7668,0.7711,2265646.02
7669,0.765920833,2250428.592
7670,0.753875,2215035.525
7671,0.725991667,2133108.716
7672,0.706458333,2075715.874
7673,0.712516667,2093516.471
7674,0.764479167,2246192.688
7675,0.785758333,2308715.134
7676,0.7971125,2342075.948
7677,0.791279167,2324936.448
